date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
05:43:07	5677/5677	---M-Z	200	added ('OK')	text/css	etag:%22a147d620fb67db1:0%22	https://robloxu.grfssz.xyz/nyyh/game.css	C:/Users/acer/Desktop/New%20folder/leong%20chee%20yin%20new%20era%20homeword/program/for%20fun/top/robloxu/robloxu.grfssz.xyz/nyyh/game.css	(from https://robloxu.grfssz.xyz/index.asp)
05:43:08	164/164	---M-Z	200	added ('OK')	text/css	etag:%22abf7e620fb67db1:0%22	https://robloxu.grfssz.xyz/nyyh/lk.css	C:/Users/acer/Desktop/New%20folder/leong%20chee%20yin%20new%20era%20homeword/program/for%20fun/top/robloxu/robloxu.grfssz.xyz/nyyh/lk.css	(from https://robloxu.grfssz.xyz/index.asp)
05:43:08	23004/23004	---M-Z	200	added ('OK')	application/javascript	etag:%22999ce420fb67db1:0%22	https://robloxu.grfssz.xyz/nyyh/lide.js	C:/Users/acer/Desktop/New%20folder/leong%20chee%20yin%20new%20era%20homeword/program/for%20fun/top/robloxu/robloxu.grfssz.xyz/nyyh/lide.js	(from https://robloxu.grfssz.xyz/index.asp)
05:43:08	2378/2378	---M-Z	200	added ('OK')	application/javascript	etag:%22434ee920fb67db1:0%22	https://robloxu.grfssz.xyz/nyyh/lunbo.js	C:/Users/acer/Desktop/New%20folder/leong%20chee%20yin%20new%20era%20homeword/program/for%20fun/top/robloxu/robloxu.grfssz.xyz/nyyh/lunbo.js	(from https://robloxu.grfssz.xyz/index.asp)
05:43:08	1614/1614	---M-Z	200	added ('OK')	application/javascript	etag:%22fb25e220fb67db1:0%22	https://robloxu.grfssz.xyz/nyyh/jquery.nav.js	C:/Users/acer/Desktop/New%20folder/leong%20chee%20yin%20new%20era%20homeword/program/for%20fun/top/robloxu/robloxu.grfssz.xyz/nyyh/jquery.nav.js	(from https://robloxu.grfssz.xyz/index.asp)
05:43:09	15244/15244	---M-Z	200	added ('OK')	application/javascript	etag:%225080ca20fb67db1:0%22	https://robloxu.grfssz.xyz/nyyh/chkjs.js	C:/Users/acer/Desktop/New%20folder/leong%20chee%20yin%20new%20era%20homeword/program/for%20fun/top/robloxu/robloxu.grfssz.xyz/nyyh/chkjs.js	(from https://robloxu.grfssz.xyz/index.asp)
05:43:09	7063/7063	---M-Z	200	added ('OK')	application/javascript	etag:%22b4cbc20fb67db1:0%22	https://robloxu.grfssz.xyz/nyyh/ac_runactivecontent.js	C:/Users/acer/Desktop/New%20folder/leong%20chee%20yin%20new%20era%20homeword/program/for%20fun/top/robloxu/robloxu.grfssz.xyz/nyyh/ac_runactivecontent.js	(from https://robloxu.grfssz.xyz/index.asp)
05:43:09	819/819	---M-Z	200	added ('OK')	application/javascript	etag:%223f62821fb67db1:0%22	https://robloxu.grfssz.xyz/nyyh/uaredirect.js	C:/Users/acer/Desktop/New%20folder/leong%20chee%20yin%20new%20era%20homeword/program/for%20fun/top/robloxu/robloxu.grfssz.xyz/nyyh/uaredirect.js	(from https://robloxu.grfssz.xyz/index.asp)
05:43:09	1163/1163	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2016%20Jan%202025%2021:43:09%20GMT	https://robloxu.grfssz.xyz/Index-ajaxLinkage.html	C:/Users/acer/Desktop/New%20folder/leong%20chee%20yin%20new%20era%20homeword/program/for%20fun/top/robloxu/robloxu.grfssz.xyz/Index-ajaxLinkage.html	(from https://robloxu.grfssz.xyz/index.asp)
05:43:09	1163/1163	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2016%20Jan%202025%2021:43:09%20GMT	https://robloxu.grfssz.xyz/user-repeat.html	C:/Users/acer/Desktop/New%20folder/leong%20chee%20yin%20new%20era%20homeword/program/for%20fun/top/robloxu/robloxu.grfssz.xyz/user-repeat.html	(from https://robloxu.grfssz.xyz/index.asp)
05:43:10	1163/1163	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2016%20Jan%202025%2021:43:09%20GMT	https://robloxu.grfssz.xyz/user-repeatEmail.html	C:/Users/acer/Desktop/New%20folder/leong%20chee%20yin%20new%20era%20homeword/program/for%20fun/top/robloxu/robloxu.grfssz.xyz/user-repeatEmail.html	(from https://robloxu.grfssz.xyz/index.asp)
05:43:10	1163/1163	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2016%20Jan%202025%2021:43:10%20GMT	https://robloxu.grfssz.xyz/index-verify.html	C:/Users/acer/Desktop/New%20folder/leong%20chee%20yin%20new%20era%20homeword/program/for%20fun/top/robloxu/robloxu.grfssz.xyz/index-verify.html	(from https://robloxu.grfssz.xyz/index.asp)
05:43:10	1163/1163	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2016%20Jan%202025%2021:43:10%20GMT	https://robloxu.grfssz.xyz/Index-verifyCheck.html	C:/Users/acer/Desktop/New%20folder/leong%20chee%20yin%20new%20era%20homeword/program/for%20fun/top/robloxu/robloxu.grfssz.xyz/Index-verifyCheck.html	(from https://robloxu.grfssz.xyz/index.asp)
05:43:10	1163/1163	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2016%20Jan%202025%2021:43:10%20GMT	https://robloxu.grfssz.xyz/Index-loadUser.html	C:/Users/acer/Desktop/New%20folder/leong%20chee%20yin%20new%20era%20homeword/program/for%20fun/top/robloxu/robloxu.grfssz.xyz/Index-loadUser.html	(from https://robloxu.grfssz.xyz/index.asp)
05:43:11	1163/1163	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2016%20Jan%202025%2021:43:10%20GMT	https://robloxu.grfssz.xyz/Index-logout.html	C:/Users/acer/Desktop/New%20folder/leong%20chee%20yin%20new%20era%20homeword/program/for%20fun/top/robloxu/robloxu.grfssz.xyz/Index-logout.html	(from https://robloxu.grfssz.xyz/index.asp)
05:43:11	1163/1163	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2016%20Jan%202025%2021:43:11%20GMT	https://robloxu.grfssz.xyz/index-logouts.html	C:/Users/acer/Desktop/New%20folder/leong%20chee%20yin%20new%20era%20homeword/program/for%20fun/top/robloxu/robloxu.grfssz.xyz/index-logouts.html	(from https://robloxu.grfssz.xyz/index.asp)
05:43:11	1163/1163	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2016%20Jan%202025%2021:43:11%20GMT	https://robloxu.grfssz.xyz/index-ajaxLogin.html	C:/Users/acer/Desktop/New%20folder/leong%20chee%20yin%20new%20era%20homeword/program/for%20fun/top/robloxu/robloxu.grfssz.xyz/index-ajaxLogin.html	(from https://robloxu.grfssz.xyz/index.asp)
05:43:11	1163/1163	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2016%20Jan%202025%2021:43:11%20GMT	https://robloxu.grfssz.xyz/index-ajaxReg.html	C:/Users/acer/Desktop/New%20folder/leong%20chee%20yin%20new%20era%20homeword/program/for%20fun/top/robloxu/robloxu.grfssz.xyz/index-ajaxReg.html	(from https://robloxu.grfssz.xyz/index.asp)
05:43:12	1163/1163	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2016%20Jan%202025%2021:43:11%20GMT	https://robloxu.grfssz.xyz/index-ajaxfind.html	C:/Users/acer/Desktop/New%20folder/leong%20chee%20yin%20new%20era%20homeword/program/for%20fun/top/robloxu/robloxu.grfssz.xyz/index-ajaxfind.html	(from https://robloxu.grfssz.xyz/index.asp)
05:43:12	1163/1163	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2016%20Jan%202025%2021:43:12%20GMT	https://robloxu.grfssz.xyz/Index-foreverdelete.html	C:/Users/acer/Desktop/New%20folder/leong%20chee%20yin%20new%20era%20homeword/program/for%20fun/top/robloxu/robloxu.grfssz.xyz/Index-foreverdelete.html	(from https://robloxu.grfssz.xyz/index.asp)
05:43:12	1163/1163	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2016%20Jan%202025%2021:43:12%20GMT	https://robloxu.grfssz.xyz/index-success.html	C:/Users/acer/Desktop/New%20folder/leong%20chee%20yin%20new%20era%20homeword/program/for%20fun/top/robloxu/robloxu.grfssz.xyz/index-success.html	(from https://robloxu.grfssz.xyz/index.asp)
05:43:12	1163/1163	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2016%20Jan%202025%2021:43:12%20GMT	https://robloxu.grfssz.xyz/Index-getAjaxCart.html	C:/Users/acer/Desktop/New%20folder/leong%20chee%20yin%20new%20era%20homeword/program/for%20fun/top/robloxu/robloxu.grfssz.xyz/Index-getAjaxCart.html	(from https://robloxu.grfssz.xyz/index.asp)
05:43:12	1163/1163	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2016%20Jan%202025%2021:43:12%20GMT	https://robloxu.grfssz.xyz/index-error.html?msg=	C:/Users/acer/Desktop/New%20folder/leong%20chee%20yin%20new%20era%20homeword/program/for%20fun/top/robloxu/robloxu.grfssz.xyz/index-error259e.html	(from https://robloxu.grfssz.xyz/index.asp)
05:43:13	1163/1163	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2016%20Jan%202025%2021:43:12%20GMT	https://robloxu.grfssz.xyz/user-index.html	C:/Users/acer/Desktop/New%20folder/leong%20chee%20yin%20new%20era%20homeword/program/for%20fun/top/robloxu/robloxu.grfssz.xyz/user-index.html	(from https://robloxu.grfssz.xyz/index.asp)
05:43:13	1163/1163	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2016%20Jan%202025%2021:43:13%20GMT	https://robloxu.grfssz.xyz/jiaoyi-zhifu.html?id=	C:/Users/acer/Desktop/New%20folder/leong%20chee%20yin%20new%20era%20homeword/program/for%20fun/top/robloxu/robloxu.grfssz.xyz/jiaoyi-zhifu5445.html	(from https://robloxu.grfssz.xyz/index.asp)
05:43:13	1163/1163	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2016%20Jan%202025%2021:43:13%20GMT	https://robloxu.grfssz.xyz/user-choice.html?id=	C:/Users/acer/Desktop/New%20folder/leong%20chee%20yin%20new%20era%20homeword/program/for%20fun/top/robloxu/robloxu.grfssz.xyz/user-choice5445.html	(from https://robloxu.grfssz.xyz/index.asp)
05:43:13	1163/1163	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2016%20Jan%202025%2021:43:13%20GMT	https://robloxu.grfssz.xyz/jiaoyi-zhifus.html?id=	C:/Users/acer/Desktop/New%20folder/leong%20chee%20yin%20new%20era%20homeword/program/for%20fun/top/robloxu/robloxu.grfssz.xyz/jiaoyi-zhifus5445.html	(from https://robloxu.grfssz.xyz/index.asp)
05:43:14	1163/1163	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2016%20Jan%202025%2021:43:13%20GMT	https://robloxu.grfssz.xyz/jiaoyi-index-w-3.html	C:/Users/acer/Desktop/New%20folder/leong%20chee%20yin%20new%20era%20homeword/program/for%20fun/top/robloxu/robloxu.grfssz.xyz/jiaoyi-index-w-3.html	(from https://robloxu.grfssz.xyz/index.asp)
05:43:14	1163/1163	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2016%20Jan%202025%2021:43:14%20GMT	https://robloxu.grfssz.xyz/user-mydianka.html	C:/Users/acer/Desktop/New%20folder/leong%20chee%20yin%20new%20era%20homeword/program/for%20fun/top/robloxu/robloxu.grfssz.xyz/user-mydianka.html	(from https://robloxu.grfssz.xyz/index.asp)
05:43:14	1163/1163	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2016%20Jan%202025%2021:43:14%20GMT	https://robloxu.grfssz.xyz/wangba-index-w-3.html	C:/Users/acer/Desktop/New%20folder/leong%20chee%20yin%20new%20era%20homeword/program/for%20fun/top/robloxu/robloxu.grfssz.xyz/wangba-index-w-3.html	(from https://robloxu.grfssz.xyz/index.asp)
05:43:14	1163/1163	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2016%20Jan%202025%2021:43:14%20GMT	https://robloxu.grfssz.xyz/user-jh.html	C:/Users/acer/Desktop/New%20folder/leong%20chee%20yin%20new%20era%20homeword/program/for%20fun/top/robloxu/robloxu.grfssz.xyz/user-jh.html	(from https://robloxu.grfssz.xyz/index.asp)
05:43:15	1163/1163	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2016%20Jan%202025%2021:43:14%20GMT	https://robloxu.grfssz.xyz/index-success.html?msg=	C:/Users/acer/Desktop/New%20folder/leong%20chee%20yin%20new%20era%20homeword/program/for%20fun/top/robloxu/robloxu.grfssz.xyz/index-success259e.html	(from https://robloxu.grfssz.xyz/index.asp)
05:43:15	1163/1163	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2016%20Jan%202025%2021:43:15%20GMT	https://robloxu.grfssz.xyz/signin	C:/Users/acer/Desktop/New%20folder/leong%20chee%20yin%20new%20era%20homeword/program/for%20fun/top/robloxu/robloxu.grfssz.xyz/signin	(from https://robloxu.grfssz.xyz/index.asp)
05:43:16	1163/1163	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2016%20Jan%202025%2021:43:15%20GMT	https://robloxu.grfssz.xyz/Index-zfmima.html	C:/Users/acer/Desktop/New%20folder/leong%20chee%20yin%20new%20era%20homeword/program/for%20fun/top/robloxu/robloxu.grfssz.xyz/Index-zfmima.html	(from https://robloxu.grfssz.xyz/index.asp)
05:43:16	1163/1163	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2016%20Jan%202025%2021:43:16%20GMT	https://robloxu.grfssz.xyz/Index-add.html	C:/Users/acer/Desktop/New%20folder/leong%20chee%20yin%20new%20era%20homeword/program/for%20fun/top/robloxu/robloxu.grfssz.xyz/Index-add.html	(from https://robloxu.grfssz.xyz/index.asp)
05:43:16	12041/12041	---M-Z	200	added ('OK')	text/html	date:Thu,%2016%20Jan%202025%2021:43:16%20GMT	https://robloxu.grfssz.xyz/login.asp	C:/Users/acer/Desktop/New%20folder/leong%20chee%20yin%20new%20era%20homeword/program/for%20fun/top/robloxu/robloxu.grfssz.xyz/login.html	(from https://robloxu.grfssz.xyz/index.asp)
05:43:16	14450/14450	---M-Z	200	added ('OK')	text/html	date:Thu,%2016%20Jan%202025%2021:43:16%20GMT	https://robloxu.grfssz.xyz/reg.asp	C:/Users/acer/Desktop/New%20folder/leong%20chee%20yin%20new%20era%20homeword/program/for%20fun/top/robloxu/robloxu.grfssz.xyz/reg.html	(from https://robloxu.grfssz.xyz/index.asp)
05:43:17	85061/85061	---M-Z	200	added ('OK')	text/html	date:Thu,%2016%20Jan%202025%2021:43:16%20GMT	https://robloxu.grfssz.xyz/51buy.asp	C:/Users/acer/Desktop/New%20folder/leong%20chee%20yin%20new%20era%20homeword/program/for%20fun/top/robloxu/robloxu.grfssz.xyz/51buy.html	(from https://robloxu.grfssz.xyz/index.asp)
05:43:17	402/402	---M-Z	200	added ('OK')	text/html	date:Thu,%2016%20Jan%202025%2021:43:17%20GMT	https://robloxu.grfssz.xyz/51need_add.asp	C:/Users/acer/Desktop/New%20folder/leong%20chee%20yin%20new%20era%20homeword/program/for%20fun/top/robloxu/robloxu.grfssz.xyz/51need_add.html	(from https://robloxu.grfssz.xyz/index.asp)
05:43:17	87492/87492	---M-Z	200	added ('OK')	text/html	date:Thu,%2016%20Jan%202025%2021:43:17%20GMT	https://robloxu.grfssz.xyz/card_shop.asp	C:/Users/acer/Desktop/New%20folder/leong%20chee%20yin%20new%20era%20homeword/program/for%20fun/top/robloxu/robloxu.grfssz.xyz/card_shop.html	(from https://robloxu.grfssz.xyz/index.asp)
05:43:17	402/402	---M-Z	200	added ('OK')	text/html	date:Thu,%2016%20Jan%202025%2021:43:17%20GMT	https://robloxu.grfssz.xyz/dailian_add.asp	C:/Users/acer/Desktop/New%20folder/leong%20chee%20yin%20new%20era%20homeword/program/for%20fun/top/robloxu/robloxu.grfssz.xyz/dailian_add.html	(from https://robloxu.grfssz.xyz/index.asp)
05:43:17	402/402	---M-Z	200	added ('OK')	text/html	date:Thu,%2016%20Jan%202025%2021:43:17%20GMT	https://robloxu.grfssz.xyz/change_id.asp	C:/Users/acer/Desktop/New%20folder/leong%20chee%20yin%20new%20era%20homeword/program/for%20fun/top/robloxu/robloxu.grfssz.xyz/change_id.html	(from https://robloxu.grfssz.xyz/index.asp)
05:43:18	83987/83987	---M-Z	200	added ('OK')	text/html	date:Thu,%2016%20Jan%202025%2021:43:18%20GMT	https://robloxu.grfssz.xyz/card_jinbi.asp	C:/Users/acer/Desktop/New%20folder/leong%20chee%20yin%20new%20era%20homeword/program/for%20fun/top/robloxu/robloxu.grfssz.xyz/card_jinbi.html	(from https://robloxu.grfssz.xyz/index.asp)
05:43:18	402/402	---M-Z	200	added ('OK')	text/html	date:Thu,%2016%20Jan%202025%2021:43:18%20GMT	https://robloxu.grfssz.xyz/51sale.asp	C:/Users/acer/Desktop/New%20folder/leong%20chee%20yin%20new%20era%20homeword/program/for%20fun/top/robloxu/robloxu.grfssz.xyz/51sale.html	(from https://robloxu.grfssz.xyz/index.asp)
05:43:18	402/402	---M-Z	200	added ('OK')	text/html	date:Thu,%2016%20Jan%202025%2021:43:18%20GMT	https://robloxu.grfssz.xyz/card_add.asp	C:/Users/acer/Desktop/New%20folder/leong%20chee%20yin%20new%20era%20homeword/program/for%20fun/top/robloxu/robloxu.grfssz.xyz/card_add.html	(from https://robloxu.grfssz.xyz/index.asp)
05:43:19	77088/77088	---M-Z	200	added ('OK')	text/html	date:Thu,%2016%20Jan%202025%2021:43:18%20GMT	https://robloxu.grfssz.xyz/dailian.asp	C:/Users/acer/Desktop/New%20folder/leong%20chee%20yin%20new%20era%20homeword/program/for%20fun/top/robloxu/robloxu.grfssz.xyz/dailian.html	(from https://robloxu.grfssz.xyz/index.asp)
05:43:19	77684/77684	---M-Z	200	added ('OK')	text/html	date:Thu,%2016%20Jan%202025%2021:43:19%20GMT	https://robloxu.grfssz.xyz/51need.asp	C:/Users/acer/Desktop/New%20folder/leong%20chee%20yin%20new%20era%20homeword/program/for%20fun/top/robloxu/robloxu.grfssz.xyz/51need.html	(from https://robloxu.grfssz.xyz/index.asp)
05:43:19	113/113	---M--	302	error ('Object%20moved')	text/html	date:Thu,%2016%20Jan%202025%2021:43:19%20GMT	https://robloxu.grfssz.xyz/ahgre.asp	C:/Users/acer/Desktop/New%20folder/leong%20chee%20yin%20new%20era%20homeword/program/for%20fun/top/robloxu/robloxu.grfssz.xyz/ahgre.asp	(from https://robloxu.grfssz.xyz/index.asp)
05:43:19	406/406	---M-Z	200	added ('OK')	text/html	date:Thu,%2016%20Jan%202025%2021:43:19%20GMT	https://robloxu.grfssz.xyz/alipay_tool.asp	C:/Users/acer/Desktop/New%20folder/leong%20chee%20yin%20new%20era%20homeword/program/for%20fun/top/robloxu/robloxu.grfssz.xyz/alipay_tool.html	(from https://robloxu.grfssz.xyz/index.asp)
05:43:19	402/402	---M-Z	200	added ('OK')	text/html	date:Thu,%2016%20Jan%202025%2021:43:19%20GMT	https://robloxu.grfssz.xyz/get_money.asp	C:/Users/acer/Desktop/New%20folder/leong%20chee%20yin%20new%20era%20homeword/program/for%20fun/top/robloxu/robloxu.grfssz.xyz/get_money.html	(from https://robloxu.grfssz.xyz/index.asp)
05:43:20	14623/14623	---M--	200	added ('OK')	image/jpeg	etag:%22cd398822fb67db1:0%22	https://robloxu.grfssz.xyz/upfile/2024123012461090209.jpg	C:/Users/acer/Desktop/New%20folder/leong%20chee%20yin%20new%20era%20homeword/program/for%20fun/top/robloxu/robloxu.grfssz.xyz/upfile/2024123012461090209.jpg	(from https://robloxu.grfssz.xyz/index.asp)
05:43:21	116034/116034	---M-Z	200	added ('OK')	text/html	date:Thu,%2016%20Jan%202025%2021:43:21%20GMT	https://robloxu.grfssz.xyz/search.asp?class_1=40955	C:/Users/acer/Desktop/New%20folder/leong%20chee%20yin%20new%20era%20homeword/program/for%20fun/top/robloxu/robloxu.grfssz.xyz/searchdc04.html	(from https://robloxu.grfssz.xyz/index.asp)
05:43:21	125/125	---M--	200	added ('OK')	image/gif	etag:%22786c371ffb67db1:0%22	https://robloxu.grfssz.xyz/Images/infoTitle.gif	C:/Users/acer/Desktop/New%20folder/leong%20chee%20yin%20new%20era%20homeword/program/for%20fun/top/robloxu/robloxu.grfssz.xyz/Images/infoTitle.gif	(from https://robloxu.grfssz.xyz/index.asp)
05:43:22	116603/116603	---M-Z	200	added ('OK')	text/html	date:Thu,%2016%20Jan%202025%2021:43:22%20GMT	https://robloxu.grfssz.xyz/search.asp?class_1=40954	C:/Users/acer/Desktop/New%20folder/leong%20chee%20yin%20new%20era%20homeword/program/for%20fun/top/robloxu/robloxu.grfssz.xyz/search6667.html	(from https://robloxu.grfssz.xyz/index.asp)
05:43:22	81133/81133	---M-Z	200	added ('OK')	text/html	date:Thu,%2016%20Jan%202025%2021:43:22%20GMT	https://robloxu.grfssz.xyz/search.asp?class_1=40952	C:/Users/acer/Desktop/New%20folder/leong%20chee%20yin%20new%20era%20homeword/program/for%20fun/top/robloxu/robloxu.grfssz.xyz/search9e91.html	(from https://robloxu.grfssz.xyz/index.asp)
05:43:23	78683/78683	---M-Z	200	added ('OK')	text/html	date:Thu,%2016%20Jan%202025%2021:43:22%20GMT	https://robloxu.grfssz.xyz/search.asp?class_1=40951	C:/Users/acer/Desktop/New%20folder/leong%20chee%20yin%20new%20era%20homeword/program/for%20fun/top/robloxu/robloxu.grfssz.xyz/searchc5b1.html	(from https://robloxu.grfssz.xyz/index.asp)
05:43:23	81147/81147	---M-Z	200	added ('OK')	text/html	date:Thu,%2016%20Jan%202025%2021:43:22%20GMT	https://robloxu.grfssz.xyz/search.asp?class_1=40950	C:/Users/acer/Desktop/New%20folder/leong%20chee%20yin%20new%20era%20homeword/program/for%20fun/top/robloxu/robloxu.grfssz.xyz/search47f8.html	(from https://robloxu.grfssz.xyz/index.asp)
05:43:24	116145/116145	---M-Z	200	added ('OK')	text/html	date:Thu,%2016%20Jan%202025%2021:43:23%20GMT	https://robloxu.grfssz.xyz/search.asp?class_1=40948	C:/Users/acer/Desktop/New%20folder/leong%20chee%20yin%20new%20era%20homeword/program/for%20fun/top/robloxu/robloxu.grfssz.xyz/search5fef.html	(from https://robloxu.grfssz.xyz/index.asp)
05:43:24	81132/81132	---M-Z	200	added ('OK')	text/html	date:Thu,%2016%20Jan%202025%2021:43:24%20GMT	https://robloxu.grfssz.xyz/search.asp?class_1=40947	C:/Users/acer/Desktop/New%20folder/leong%20chee%20yin%20new%20era%20homeword/program/for%20fun/top/robloxu/robloxu.grfssz.xyz/search3a77.html	(from https://robloxu.grfssz.xyz/index.asp)
05:43:25	83614/83614	---M-Z	200	added ('OK')	text/html	date:Thu,%2016%20Jan%202025%2021:43:24%20GMT	https://robloxu.grfssz.xyz/search.asp?class_1=40946	C:/Users/acer/Desktop/New%20folder/leong%20chee%20yin%20new%20era%20homeword/program/for%20fun/top/robloxu/robloxu.grfssz.xyz/search32c1.html	(from https://robloxu.grfssz.xyz/index.asp)
05:43:25	86041/86041	---M-Z	200	added ('OK')	text/html	date:Thu,%2016%20Jan%202025%2021:43:24%20GMT	https://robloxu.grfssz.xyz/search.asp?class_1=40945	C:/Users/acer/Desktop/New%20folder/leong%20chee%20yin%20new%20era%20homeword/program/for%20fun/top/robloxu/robloxu.grfssz.xyz/searchf7b5.html	(from https://robloxu.grfssz.xyz/index.asp)
05:43:25	402/402	---M-Z	200	added ('OK')	text/html	date:Thu,%2016%20Jan%202025%2021:43:25%20GMT	https://robloxu.grfssz.xyz/user_index.asp	C:/Users/acer/Desktop/New%20folder/leong%20chee%20yin%20new%20era%20homeword/program/for%20fun/top/robloxu/robloxu.grfssz.xyz/user_index.html	(from https://robloxu.grfssz.xyz/index.asp)
05:43:25	1345/1345	---M--	200	added ('OK')	image/gif	etag:%223fc7eb20fb67db1:0%22	https://robloxu.grfssz.xyz/nyyh/newimg1.gif	C:/Users/acer/Desktop/New%20folder/leong%20chee%20yin%20new%20era%20homeword/program/for%20fun/top/robloxu/robloxu.grfssz.xyz/nyyh/newimg1.gif	(from https://robloxu.grfssz.xyz/index.asp)
